element_global_id	usfs_ecoregion_id	d_occurrence_status_id
690007	1089	2
690007	1010	1
690007	1151	1
690007	10213	1
690007	10489	1
690008	118	1
690009	128	1
690009	10180	1
690009	10254	1
690010	118	1
690011	134	1
690011	115	1
690011	128	1
690011	1028	1
690011	1142	1
683210	124	1
689494	1073	1
689494	1141	1
689494	10381	1
689494	10068	1
689494	10428	1
689496	128	1
689496	115	1
683324	1034	1
683324	1019	1
683324	10139	2
683324	10045	1
683327	122	1
683327	1115	1
683330	120	1
683330	117	1
683330	1027	1
683330	1093	1
683330	1091	1
683330	1134	1
683330	1147	1
683330	1129	1
683330	1174	1
683330	1146	1
683331	114	1
683331	133	1
683331	1131	1
683331	1146	1
683331	1091	1
683331	1106	1
683331	1063	1
683332	103	1
683332	128	1
683332	108	1
683332	1042	1
683332	10329	1
683332	10372	1
683332	10395	2
683332	10316	2
683332	10003	1
683332	10274	1
683415	127	1
683415	1145	1
683417	107	1
683417	1002	1
683418	1130	2
683418	1143	1
683418	10351	1
689790	128	1
689792	114	1
689792	122	1
689792	124	1
689792	1007	2
689792	1054	2
689792	1001	1
689792	1131	1
689792	1147	1
689793	109	1
689793	1175	1
689794	124	1
689794	1132	1
689795	120	1
689796	107	1
689796	1002	1
689797	105	1
689797	1126	1
689797	1051	1
689797	10129	1
689832	123	1
689832	10317	1
689833	1034	1
689835	115	1
689835	1130	2
689835	10006	1
689836	123	1
689836	1150	1
689836	10317	1
689838	105	1
689838	1151	1
689346	10383	1
689347	105	1
689408	125	1
689409	118	1
689409	1139	1
689410	103	1
689410	128	1
683127	10179	2
683127	10246	2
683127	10177	2
683127	10378	2
683127	10404	2
683127	10421	2
683127	10371	1
683127	10093	2
683127	10037	1
683127	10012	2
683127	10092	2
683127	10059	2
683127	10029	2
683130	1068	2
683130	1098	1
683130	1091	1
683130	1043	1
683130	1147	1
683130	1001	1
683130	1030	1
683130	1168	1
683130	1047	1
683130	1105	1
683130	1116	1
683131	119	1
683188	10347	1
683188	10221	1
683188	10393	1
683188	10289	1
683188	10397	2
683188	10243	1
683191	123	1
683191	1150	1
683191	10002	1
683195	1007	1
683195	1124	1
683195	1095	1
689496	1142	1
689496	1026	1
689496	1019	1
689496	10441	1
689496	10276	1
689496	10060	1
689496	10335	1
689496	10403	1
689496	10261	1
689497	102	1
689497	120	1
689497	1153	1
689497	10109	1
689498	105	1
689498	1163	1
689498	10148	1
689499	122	1
689638	1143	1
689638	1108	1
689638	1164	1
689638	1057	1
689638	1026	1
689638	10012	2
689638	10116	1
689638	10028	2
689638	10033	1
689638	10109	1
689638	10214	1
689638	10037	1
689638	10179	1
689638	10156	2
689638	10058	1
689855	1093	1
689855	1168	1
689856	137	1
689856	118	1
689856	122	1
689856	120	1
689856	125	1
689856	1138	1
689856	1068	1
683421	1020	1
683422	1138	1
683424	109	1
683424	1166	1
683424	1024	1
683425	1175	1
683755	117	1
683755	1093	1
683757	1145	1
683758	103	1
683758	1127	1
683759	114	1
683759	122	1
683759	1106	1
683759	1134	1
683762	114	1
683763	105	1
683763	1012	2
683763	10314	2
683764	118	1
683764	137	1
683764	1152	1
683764	1007	1
683765	114	1
683765	1001	1
683768	10108	1
685727	10411	1
685728	1135	1
685729	123	1
685730	121	1
685731	10376	2
685731	10468	2
685731	10346	1
685731	10467	1
685731	10441	1
685731	10054	1
685731	10025	1
685733	134	1
683778	103	1
684127	104	1
684127	10164	1
684128	10061	1
684128	10009	1
684128	10324	1
684128	10118	1
684130	110	1
684130	1042	1
684130	10292	1
684132	136	1
684132	125	1
684132	122	1
684133	10086	1
684133	10084	1
684133	10395	3
684134	10122	1
684135	1020	1
684138	124	1
684138	1091	1
684138	1030	1
684138	1106	1
684138	1115	1
684139	122	1
684139	1115	1
685713	1023	3
685713	1151	1
685713	10363	1
685714	1101	1
685714	1125	1
685716	117	1
685716	122	1
685716	1174	1
685716	1063	1
685716	1155	1
685716	1093	1
685716	1095	1
685716	1115	1
685716	1005	1
685716	1027	1
685733	1057	1
685733	10346	2
685733	10301	1
685735	128	1
685735	1158	1
685735	1019	1
685735	10440	1
685735	10397	1
685735	10394	1
685740	115	1
685740	1143	2
685740	1130	2
685740	10322	1
685409	134	1
685409	1164	1
685409	1114	1
685409	1026	1
685409	1017	1
685409	1113	1
685409	1109	1
685409	10424	1
685409	10024	1
685409	10439	1
685409	10376	1
685409	10054	1
685410	1019	1
685410	10139	1
685412	114	3
685413	116	2
685413	1036	2
685415	135	1
685415	137	3
685415	1165	1
685415	1088	1
685416	1088	1
685418	114	1
685418	1147	1
685424	1051	1
685424	10073	1
685425	104	1
685425	10328	3
684375	1126	1
684375	10319	3
684376	1083	1
684007	1105	1
684007	1129	1
684008	127	1
684008	117	3
684008	1027	3
684009	125	3
684010	114	1
684010	122	1
684010	1052	1
684010	1147	1
690025	10226	2
690025	10090	3
690025	10423	1
690025	10088	2
690025	10029	2
690025	10028	2
690025	10012	2
690025	10066	1
690025	10246	1
690025	10179	1
690025	10087	2
690027	124	1
690027	1132	1
690028	125	1
690028	1068	1
690029	115	1
690029	1081	3
690029	1074	1
690029	1080	1
690029	1130	2
690029	1143	1
690029	10090	2
690029	10277	1
690029	10226	1
690029	10199	1
690029	10092	2
690029	10058	2
690029	10007	1
690029	10158	1
690031	104	2
690031	1170	1
683769	122	1
683770	10090	1
683771	114	1
683771	1039	1
683771	1116	1
683773	104	1
683773	10122	1
683775	105	1
683775	1151	1
683775	10430	3
685716	1091	1
685717	1100	1
685718	122	1
685718	1095	1
685719	127	1
685719	1027	1
685723	122	1
685724	1143	1
685725	104	3
685725	1089	1
685725	1121	2
685725	10408	3
685725	10456	2
685725	10402	1
685725	10281	3
684282	116	1
684283	135	3
684284	137	1
684284	1009	1
684284	1088	1
684285	10167	1
684286	117	1
684286	1129	1
684286	1063	1
684287	105	1
684287	10128	1
684287	10073	1
684289	1162	1
684290	114	1
684378	104	1
684378	128	1
684378	103	1
684378	1051	2
684378	1103	2
684378	1097	1
684378	1049	1
684378	1010	1
684378	10259	2
684380	105	1
684380	10313	1
684386	134	1
683670	1126	1
683670	10212	1
683670	10363	1
683672	105	1
683672	1051	1
683672	10363	1
683677	10301	1
683678	10273	1
683679	105	1
683679	10489	1
683062	113	1
683062	1037	1
683680	10264	1
683681	1051	1
683682	105	1
683682	1023	1
683682	10069	1
683685	105	1
683685	10462	1
683687	122	1
683687	117	1
683687	1105	1
683687	1047	1
683687	1168	1
683687	1124	1
683687	1115	1
683687	1174	1
683687	1134	1
683687	1129	1
684140	103	1
684140	115	1
684140	1159	1
684140	1169	1
684140	10465	1
684140	10133	1
684140	10023	1
684142	1175	1
684143	1162	1
684143	10314	2
684146	102	1
684386	1028	1
684386	1148	1
684386	1114	1
684386	1113	1
684386	10025	1
684386	10439	1
684386	10221	1
684386	10175	1
684387	127	1
684388	1027	1
684389	122	1
684389	1043	1
684390	119	1
684393	137	1
684393	1009	1
684395	1031	1
684396	1002	1
684397	117	1
684751	10430	1
684753	1050	1
684755	125	1
684755	1147	1
683332	10331	1
683334	119	1
683334	1069	1
683335	1073	1
683335	10124	3
683666	1027	1
683668	128	1
683668	1142	1
683668	10045	1
683668	10060	1
689542	1101	1
689543	124	1
689543	1058	1
689544	120	2
689544	122	1
689544	116	1
689544	114	1
689544	1029	1
689544	1147	1
689544	1131	1
689544	1007	1
689544	1001	1
689544	1139	1
689545	128	1
689545	1150	1
689545	10317	1
689547	1088	1
689548	122	1
689549	110	2
689549	108	2
689549	103	1
689549	1042	1
689549	1128	2
689549	1121	1
689549	1127	2
689709	122	1
689709	1095	1
689711	135	1
689711	1088	1
689712	110	1
689712	10155	3
689712	10275	1
684205	1003	1
684205	1043	1
684205	1147	1
684205	1145	1
684205	1155	1
684205	1099	1
684205	1007	1
684205	1027	1
684207	117	1
684207	127	1
689347	1051	1
689347	1126	1
689347	1151	1
689347	10489	2
689347	10107	2
689347	10262	2
689347	10073	1
689347	10430	2
689347	10042	2
689347	10486	2
689347	10484	2
689348	103	1
689348	102	1
689348	1108	1
689348	10375	1
689349	124	1
689350	124	1
689351	122	1
689351	1095	1
689353	122	1
689354	123	2
689354	128	1
689354	1057	1
689354	1028	1
689354	1094	2
689354	1113	1
689354	1019	1
689354	1164	1
689354	1026	1
689553	105	1
689553	1151	1
689553	10462	1
689553	10070	1
689553	10041	3
689554	122	1
689554	1091	1
683199	125	1
683199	116	1
683199	114	1
683199	1044	3
683199	1172	1
683199	1095	3
683201	134	1
683201	115	1
683201	1082	2
683201	1114	1
683201	1057	1
683201	1019	1
683202	10066	1
683202	10112	1
683202	10240	1
683202	10384	1
683203	135	1
683206	102	1
683206	1111	1
683206	10214	1
683208	120	1
683208	1095	1
683513	10114	1
689804	105	1
689804	1151	1
689804	1126	1
689804	10127	1
689804	10071	1
689804	10070	1
689805	124	1
689805	1020	3
689856	1095	1
689856	1047	1
689856	1060	1
689856	1152	1
689856	1022	1
689856	1124	1
689857	105	1
689857	10073	1
689859	113	1
689859	1038	1
689859	1144	1
689860	119	1
689861	104	3
689861	105	1
689861	1162	1
689862	104	1
689862	128	1
689862	1089	1
689862	1079	1
689862	1018	3
689862	10248	1
689862	10184	2
689862	10281	1
689862	10365	3
689862	10446	3
689862	10329	1
689862	10017	1
689862	10143	1
689862	10010	2
689863	114	1
689863	125	1
689863	1119	1
689863	1052	3
684177	1105	1
684178	1147	1
684179	117	3
684179	1147	1
684185	1151	1
684185	10486	1
684185	10041	1
684186	137	1
684186	1067	1
684187	125	1
684187	137	1
684187	119	1
684187	1176	1
684187	1059	1
683572	114	1
683572	1168	1
683574	106	2
683574	1122	2
683575	106	1
683575	1037	1
683575	1011	1
683580	10462	1
683581	1073	1
683583	117	1
683928	135	1
683928	1088	1
683930	1066	1
683930	10386	1
683930	10048	1
683931	122	1
683931	1095	1
683932	115	1
683932	1137	3
683932	1017	1
683932	10440	1
683932	10299	2
683932	10244	1
683932	10154	1
683932	10056	2
683933	114	1
689331	10317	1
689333	1083	1
689333	1085	1
689334	129	1
689334	1070	1
689335	1002	1
689336	123	1
689336	1150	1
689336	1118	1
689336	10154	2
689336	10084	1
689336	10274	1
689554	1115	1
689554	1168	1
689555	133	1
689555	1129	1
689559	123	1
689559	1150	1
689559	10317	1
689723	10244	2
689723	10085	2
689723	10274	1
689724	103	1
689724	105	1
689724	1103	1
689724	1073	1
689724	1049	1
689724	10329	1
689724	10103	2
689724	10259	3
689724	10166	2
689724	10068	2
689724	10231	1
689724	10369	3
689724	10296	2
689724	10184	1
689725	105	1
683188	10057	1
683188	10293	1
683481	127	1
683481	1156	1
683481	1005	1
683484	124	1
683484	1005	1
683485	1061	3
683485	1089	1
683485	10146	1
683485	10281	3
683486	104	1
683486	1150	1
689806	122	1
689806	1007	1
689806	1047	1
689807	1105	1
689808	105	1
689808	10319	1
689809	122	1
689809	120	1
689809	1091	1
689809	1153	1
689809	1093	1
689809	1168	1
689814	120	1
689814	117	1
689814	1027	1
689814	1033	1
689815	133	1
689815	117	1
689815	1091	1
689815	1063	1
689815	1174	1
689309	1124	3
689310	122	1
689310	1099	1
689311	107	1
689311	120	1
689311	1002	1
689312	127	1
689312	1105	1
689853	1089	1
689853	10365	1
689853	10010	2
689853	10032	1
689854	1126	1
689854	10489	1
689855	114	1
689855	1147	1
689354	10141	1
689354	10276	1
689354	10471	1
689355	134	1
689355	115	1
684187	1101	1
683149	128	1
683149	104	1
683149	1016	1
683149	1118	1
683149	1148	1
683149	1114	1
683149	10440	2
683149	10224	2
683149	10025	2
683155	1044	1
683160	108	1
683161	104	1
683161	10305	1
683162	1060	1
683163	114	1
683163	119	1
683163	1031	1
683164	1058	1
683165	105	1
683165	1019	1
683165	10403	1
683165	10211	1
683165	10060	1
683167	105	1
683211	105	1
683215	1155	1
683215	1129	1
683216	127	1
683216	1020	3
683217	1105	1
683219	112	1
683220	105	1
683220	10284	1
683222	137	1
683222	1088	1
684207	1039	1
684207	1027	1
684208	120	1
684208	1007	1
684209	1150	1
684210	120	1
684210	122	1
684210	1054	1
684210	1031	3
684210	1025	1
684210	1124	1
684210	1063	1
684210	1093	1
684210	1095	1
684210	1106	1
684210	1153	1
684211	133	1
684212	124	1
684216	126	1
684216	105	1
684216	1126	1
684221	1147	1
684222	114	1
684222	1149	1
684222	1046	2
683567	1073	1
683568	115	1
683568	10198	2
683569	10282	3
683569	10391	2
683569	10110	1
683569	10023	2
683570	117	1
683570	1153	2
683570	1046	1
683486	10359	1
683487	122	1
683492	1036	1
683494	105	1
683494	1151	1
683494	10489	1
683494	10107	2
683494	10073	1
683497	112	2
683497	10218	2
683500	117	1
683500	1043	1
683500	1129	3
683500	1146	1
683500	1155	1
683500	1091	1
683502	1150	1
683502	10235	1
683506	1059	3
683507	1044	2
683508	105	1
683509	135	1
683510	131	1
683512	1058	1
683513	1094	1
689294	10397	1
689294	10346	1
689294	10141	1
689294	10159	1
689294	10253	1
689294	10467	1
689294	10394	2
689294	10301	1
689294	10175	2
689294	10376	1
689294	10140	2
689294	10454	1
689294	10439	2
689294	10440	2
689295	1051	1
689355	128	1
689355	123	2
689355	1057	1
689355	1019	1
689355	1148	1
689355	1008	2
689355	1113	1
689355	1094	3
689355	1114	1
689355	1158	1
689355	10376	1
689355	10437	2
689355	10346	2
689355	10025	1
689355	10394	1
689355	10397	1
689355	10454	1
689355	10159	2
689355	10302	1
689355	10468	1
689355	10141	2
689356	136	1
689356	1045	2
689358	127	1
689358	1132	1
689358	1005	1
689359	102	1
683132	1031	1
683135	114	1
683135	1003	1
683135	1119	1
683136	114	1
683137	115	1
683137	1097	1
683137	1148	1
683143	105	1
683143	10489	1
683145	1105	1
683146	117	1
683223	103	1
683223	126	1
683223	104	1
683223	10126	1
683224	101	1
683224	10436	1
683227	104	1
683227	108	1
683227	10306	1
683229	104	1
683230	124	1
683231	124	1
683233	1126	1
683539	10246	1
683539	10251	2
683540	115	1
683541	127	1
683542	129	3
683542	1132	1
683542	1070	3
683543	1091	1
683544	1061	1
683545	122	1
689818	10474	2
689818	10252	2
689818	10334	2
689818	10352	2
689818	10354	1
689818	10225	2
689818	10215	1
689818	10285	1
689818	10277	2
689818	10396	2
689818	10421	2
689818	10442	2
689336	10316	1
689336	10395	1
689337	105	1
689504	10104	3
689504	10124	3
689504	10166	1
689504	10068	1
689504	10205	1
689504	10427	1
689504	10123	3
689504	10017	3
689504	10359	3
689504	10381	1
689505	113	1
689505	137	1
689505	120	1
689505	118	1
689505	106	1
689505	135	1
689505	1048	1
689505	1165	1
689505	1060	1
689505	1088	1
689505	1152	1
689505	1009	1
689505	1138	1
689505	1172	1
689506	121	1
689714	1162	1
689716	104	1
689716	1023	1
689719	114	3
689295	10409	2
689300	105	1
689300	10070	1
689302	1101	1
689303	1032	1
689304	105	1
689304	1034	1
689304	10461	1
689304	10108	1
689304	10071	1
689304	10070	1
689304	10127	1
689306	1093	1
689308	127	1
689308	1020	1
689309	120	1
689309	122	1
689309	1007	1
689309	1022	1
689484	1093	1
689484	1091	1
689484	1168	1
689354	10221	1
689354	10393	1
689354	10291	1
689354	10173	1
689354	10441	1
689354	10153	1
689354	10053	1
689354	10024	1
689354	10138	1
689512	128	1
689512	1019	1
689512	1034	1
689512	10060	1
683146	1134	1
683146	1106	1
683146	1093	1
683146	1063	1
683147	1085	1
683445	105	1
683445	1034	1
683445	10302	1
683445	10461	3
683447	106	1
683515	109	1
683515	1064	1
683515	1004	1
683516	105	1
683516	1151	1
683516	10127	1
683517	1164	1
683517	1028	2
683518	103	1
683518	10229	1
683519	124	1
683519	1132	1
683530	104	1
683530	10460	1
689818	10458	1
689818	10404	2
689818	10378	2
689818	10377	2
689818	10198	2
689818	10371	2
689818	10242	1
689818	10368	1
689818	10267	1
689337	1051	1
689337	10073	1
689337	10131	1
689338	125	1
689338	122	1
689338	135	1
689338	120	1
689338	118	1
689338	116	2
689338	138	2
689338	1095	1
689338	1138	1
689338	1007	1
689338	1119	1
689338	1176	1
689340	104	2
689340	1100	1
689340	1023	2
689340	10399	1
689367	105	1
689367	1151	1
689367	10041	1
689367	10070	1
689368	123	1
689368	1150	1
689368	10274	1
689369	127	1
689369	1105	1
689370	104	1
689370	1061	1
689720	120	1
689720	1045	2
689720	1046	3
689723	128	1
689723	104	1
689723	1118	2
689723	1073	1
689723	1094	2
689723	1150	1
689723	10317	1
689723	10472	2
689723	10084	2
689723	10348	2
689723	10411	2
689723	10114	2
689723	10197	2
689723	10154	2
689723	10349	2
689876	120	1
689876	136	2
689876	1014	3
689876	1172	1
689876	1136	3
689877	105	1
689877	128	1
689877	1019	1
689877	1034	1
689877	10261	3
689877	10060	1
684223	125	1
684223	1068	1
683064	102	1
683064	1173	1
683064	10386	2
683064	10018	1
684224	113	1
684224	1088	1
684226	104	1
684226	1141	1
684227	135	1
684228	124	1
689512	10335	1
689512	10045	1
689513	115	1
689513	1074	1
689513	1015	3
689513	1080	1
689513	1053	1
689513	1081	1
689513	1143	1
689513	1157	2
689513	1130	1
689514	135	1
689514	1088	1
689515	104	1
689515	105	1
689515	1126	1
689515	1073	1
689515	1151	1
689515	10123	1
689515	10359	1
689515	10360	1
689515	10489	1
689515	10070	1
689725	1126	1
689726	105	1
689727	1095	1
689727	1124	1
689728	121	1
689728	1020	1
689728	1145	1
689729	117	1
689729	133	1
689729	1093	1
689729	1106	1
689729	1146	1
689729	1025	1
689729	1129	1
689729	1091	1
689730	117	1
683530	10452	1
683532	135	1
683532	1009	1
683533	1148	1
683533	10468	1
683535	122	1
683535	1155	1
683535	1174	1
683535	1093	1
683536	114	1
683536	1131	1
683536	1052	1
683538	102	3
683538	136	1
683538	1045	2
683538	1154	2
683538	1040	2
683539	1130	1
683539	10396	2
683539	10294	3
683539	10005	2
683539	10116	1
683539	10036	1
683539	10375	1
683879	10458	1
683879	10488	1
689314	119	1
689314	1031	1
689315	126	1
689315	103	1
689315	105	1
689315	1049	2
689315	1170	1
689315	1023	2
689315	1073	2
689315	1012	2
689315	1051	1
689315	1151	1
689370	10166	1
689371	1093	1
689371	1115	1
689375	135	1
689376	115	1
689376	1092	1
689376	10245	1
689377	1088	1
689381	1106	1
689381	1134	1
689382	122	1
689382	1091	1
689382	1168	1
689383	116	1
689383	1101	1
689384	123	1
689384	1008	2
689384	1150	1
689384	10411	1
689384	10084	1
689384	10395	3
689384	10136	3
689385	103	1
689385	1049	2
689529	1168	1
683167	1097	3
683167	10261	1
683169	105	1
683172	1111	1
683172	1108	1
683172	10290	1
683172	10488	1
683172	10214	1
683172	10375	1
683173	10360	1
683174	1085	1
683174	1083	1
689466	10123	1
689467	127	1
689467	124	1
689467	1132	1
689467	1005	1
689467	1156	1
689469	113	1
689469	136	1
689469	135	1
689469	120	1
689469	1040	1
689469	1088	1
689469	1072	1
689469	1098	1
689470	114	1
689471	121	1
689472	121	1
689472	1145	1
689473	1070	1
689474	114	1
689474	1105	1
689474	1039	1
689474	1147	1
689477	1151	1
689478	103	1
689478	1121	1
689478	10099	3
689479	1149	1
689482	1151	1
689508	134	1
689508	128	1
689508	1148	1
689508	1114	1
689508	1113	1
689510	122	1
689510	1168	1
689730	114	1
689730	120	1
689730	1027	1
689730	1131	1
689730	1033	1
689730	1147	3
689730	1039	3
689731	115	2
689885	10394	1
689885	10221	1
689885	10082	1
689885	10173	1
689885	10289	1
689885	10291	1
689885	10220	1
689885	10393	1
689885	10051	1
689885	10347	2
689885	10053	1
689885	10243	1
689885	10052	2
689885	10174	1
689886	117	1
689886	124	1
689886	127	1
689886	1156	1
689886	1027	1
689886	1020	1
683863	1173	1
683863	1170	2
683863	10400	1
683863	10242	2
683863	10470	1
683863	10464	3
683864	136	1
689317	127	1
689319	121	1
689320	105	1
689320	1151	1
689320	10489	1
689320	10070	1
689322	102	1
689322	136	1
689322	1014	1
689322	10214	3
689323	114	1
689323	117	1
689323	1168	1
689323	1106	1
689323	1043	1
689323	1147	1
689323	1131	1
689492	114	1
689492	122	1
689492	1095	3
689492	1091	1
689492	1007	1
689492	1093	1
689492	1099	1
689493	114	1
689493	1147	1
689493	1093	1
689494	104	1
689359	1173	1
689359	1042	1
689359	10048	2
689359	10030	1
689359	10118	3
689359	10228	2
689359	10354	1
689520	135	1
689520	1088	1
689521	104	1
683175	10462	1
683457	124	1
683458	103	1
683458	1042	1
683458	10004	1
683460	118	1
683460	119	1
683460	1069	1
683461	121	1
683465	105	1
683465	10261	1
683466	124	1
683466	1013	3
683467	1106	1
683468	125	1
683469	118	1
683469	135	1
683469	1088	1
683470	135	1
683470	1067	1
683472	124	1
683473	122	1
683473	1091	3
683474	122	1
683474	1007	1
683474	1047	1
683475	103	1
683545	1147	1
683546	116	1
683546	1096	3
683547	127	1
683547	1156	1
683548	1130	1
683551	122	1
683551	114	1
683551	1091	1
683551	1047	1
684228	1156	1
684231	121	1
684232	1145	1
684233	1088	1
684235	1094	1
684237	1070	1
684240	10214	3
684241	1168	1
684242	127	1
684245	115	1
684245	10423	1
684246	1022	1
684247	119	1
684248	103	1
684248	1015	1
684248	1055	1
684248	10368	1
684248	10098	1
684248	10035	1
684249	104	2
684249	1162	1
684251	114	3
684251	1172	3
684251	1153	1
689285	1173	1
689285	10163	1
689285	10340	1
689285	10465	3
689285	10458	1
689464	1002	1
689464	10214	1
689465	122	1
689465	1093	1
689465	1063	1
689466	104	1
689466	1073	1
683866	135	1
683866	1165	1
683869	10430	1
683870	119	1
683870	1147	1
683871	123	1
683871	10274	1
683872	108	1
683872	110	1
683872	1087	1
683873	104	1
683873	1061	2
683879	103	1
683879	102	1
683879	1015	1
683879	1108	1
683879	1110	2
683879	1112	1
683879	10088	2
683879	10246	1
683879	10029	2
683879	10111	1
683879	10066	1
689973	10210	1
689631	10372	1
689631	10324	1
689631	10247	1
689631	10201	1
689631	10061	1
689631	10009	1
689631	10118	3
689632	104	1
689632	1073	1
689632	10304	1
689521	10360	1
689521	10164	2
689522	128	1
689522	1148	1
689522	1126	2
689522	10127	1
689523	105	1
689523	1162	1
689523	10284	1
689526	122	1
689527	105	3
689527	128	1
689527	1019	1
689527	1034	3
689528	115	1
689528	123	3
689528	128	1
689528	1118	3
689528	1148	1
689528	1057	1
689528	1097	1
689528	1137	1
689528	1017	1
689528	1090	1
689528	10025	1
683447	1011	3
683447	1104	1
683448	114	1
683448	1168	1
683449	1073	1
683449	10359	2
683450	134	1
683450	105	1
683450	1017	1
683450	1109	2
683450	10440	1
683450	10025	1
683451	105	1
683451	1051	1
683551	1168	1
683553	1151	1
683553	1126	1
683553	10489	1
683553	10484	3
683553	10070	1
683554	1053	1
683554	1074	1
683554	10012	2
683554	10028	2
683554	10093	2
683554	10294	1
683554	10474	2
683556	137	1
683556	1165	3
683556	1152	1
683557	1156	1
683907	105	1
683907	10128	2
683907	10262	3
683907	10338	2
683910	105	1
683911	114	1
683911	1116	1
683911	1153	1
689340	10452	2
689342	103	1
689342	1089	1
689342	10446	3
689342	10448	1
689342	10099	3
689343	117	1
689343	120	1
689343	122	1
689343	1155	1
689343	1146	1
689343	1093	1
689651	1027	1
689652	1105	1
689653	127	1
689654	104	1
689654	10167	1
689655	104	1
689655	10167	1
689656	1147	1
689658	1120	1
689659	124	3
689659	114	1
689659	1032	2
689659	1065	2
689661	105	1
689661	1151	1
689662	121	1
689663	114	1
689663	122	1
689663	1091	1
689663	1106	1
689663	1168	1
689663	1134	1
689666	103	1
689666	1055	1
689666	1015	1
689666	1016	1
689666	10458	1
689666	10089	1
689666	10142	1
689877	10335	3
689877	10045	1
689878	105	1
689878	1034	1
689878	10461	1
689879	1150	1
689879	10274	1
689880	112	1
689880	10342	1
689881	102	1
689881	106	1
689638	102	1
689638	128	1
689638	103	1
689638	1021	1
689638	1071	1
689638	1019	1
689638	1081	1
689638	1112	1
689638	1055	1
689797	10073	1
689799	110	1
689799	1127	1
689799	10155	1
689671	121	1
689671	1145	1
689673	137	1
689673	122	1
689673	120	1
683451	10149	1
683453	137	1
683453	1088	3
683813	1087	1
683813	10213	1
683814	117	1
683814	1091	1
683815	105	1
683815	1023	1
683820	114	1
683820	1105	1
683820	1054	1
683821	1151	1
683821	10363	1
683823	118	1
683826	1150	1
683828	125	1
683828	120	1
683828	114	1
683828	1020	1
683828	1043	1
683828	1047	1
683829	1069	1
683831	1150	1
683881	1023	1
683884	135	1
683885	117	1
683885	1134	1
683889	10274	1
683890	105	1
683891	122	1
683891	1147	1
683891	1168	1
683893	1070	1
689343	1174	1
689343	1168	1
689343	1046	1
689344	129	1
689344	1070	1
689345	114	1
689345	1003	1
689346	126	1
689346	1010	1
689499	114	1
689499	119	1
689499	133	1
689499	125	1
689499	127	1
689499	136	1
689499	124	1
689499	1047	1
689499	1002	1
689499	1054	1
689499	1132	1
689499	1005	1
689499	1046	1
689499	1107	1
689499	1093	3
689499	1039	1
689499	1168	1
689499	1116	1
689499	1146	1
689499	1025	1
689499	1172	1
689499	1033	1
689499	1174	1
689499	1045	2
689499	1043	1
689529	1069	1
689531	120	1
689531	133	1
689531	119	1
689531	124	1
689531	122	1
689531	1047	1
689531	1138	1
689531	1069	1
689531	1058	1
689531	1006	1
689881	1066	2
689881	1040	1
689882	115	1
689882	1157	1
689882	10401	2
689882	10246	1
689883	1080	1
689883	1143	1
689883	1074	1
689883	10413	3
689883	10277	1
689883	10177	1
689883	10158	1
689883	10092	3
689884	115	1
689884	10423	1
689885	128	1
689885	1158	1
689885	1028	1
689885	1113	1
689385	1121	1
689385	1169	1
689385	1173	1
689385	10064	1
689385	10063	1
689385	10194	1
689385	10325	1
689385	10445	2
689385	10476	1
684257	10274	1
684258	115	1
684258	10423	1
689957	10415	1
689957	10454	1
689957	10301	1
689957	10222	2
689957	10020	2
689958	114	1
689673	1124	1
689673	1009	1
689673	1152	1
689673	1007	1
689673	1138	1
689674	122	1
689674	1093	1
689675	135	1
689676	105	1
689676	1051	1
689676	10073	1
689676	10489	1
689678	123	1
689678	1150	1
689678	10274	1
689680	135	1
689680	1088	1
689681	124	1
689681	1058	1
689887	1100	1
689888	101	1
689888	130	1
689888	10436	1
689890	137	1
689890	1009	1
689890	1124	1
689891	135	1
683894	1083	1
683896	105	1
683896	1151	2
683896	10489	2
683896	10107	1
683896	10070	2
683898	115	1
683898	1143	1
683898	1015	1
683898	10421	2
683898	10037	1
683898	10391	1
683898	10282	1
683900	10316	1
683901	1042	1
683901	10372	3
683903	104	1
683903	10329	1
683904	134	1
683904	1028	1
683904	1057	1
683905	121	1
683906	1049	1
683906	10482	1
690000	10128	1
689638	10087	2
689638	10088	2
689638	10092	2
689638	10006	1
689638	10468	1
689638	10421	2
689638	10298	2
689638	10442	2
689638	10474	2
689638	10177	2
689638	10404	1
689638	10424	1
689638	10396	2
689638	10441	1
689638	10315	1
689638	10173	1
689531	1116	1
689531	1125	2
689531	1045	1
689531	1025	1
689531	1095	1
689531	1172	1
689531	1098	1
689531	1001	1
689531	1099	1
689532	134	1
689532	1142	1
689532	1057	2
689532	1164	1
689532	1090	2
689532	10138	2
689532	10153	2
689532	10471	1
689533	122	1
689533	1168	1
689533	1003	1
689533	1093	1
689534	113	1
689534	1011	1
689535	128	1
689535	134	1
689535	1113	1
689535	1019	1
689535	10437	1
690084	10093	2
690084	10226	2
690084	10351	1
690084	10028	2
690084	10252	2
690084	10333	1
690084	10282	1
690085	117	1
690085	122	1
690085	1063	1
690085	1093	1
690085	1091	1
689617	10397	2
689618	1148	1
689618	1019	1
689618	10302	1
689619	127	1
689619	1132	1
689619	1105	1
689620	135	1
689620	1088	1
689621	105	1
689621	1151	1
689621	10041	1
689622	103	1
689622	134	1
689622	115	1
689622	1135	1
689622	1092	1
689622	1113	1
689623	128	1
689623	1019	1
689623	10056	2
689623	10397	1
689623	10468	2
689625	1128	3
689625	10435	3
